-6.999999999999999556e-01,5.000000000000000000e-01
1.500000000000000000e+00,2.000000000000000111e-01
4.000000000000000083e-02,2.301000000000000156e+00
1.094999999999999973e+00,2.301000000000000156e+00
3.000000000000000000e+00,0.000000000000000000e+00
